1, 0.009982869695514785
0, 0.010007830428185233
8, 0.009980924903492118
9, 0.010032508441800791
6, 0.010014574304541361
3, 0.009994302084592574
2, 0.0100105664494943
7, 0.009987304137640953
4, 0.010010429526590477
5, 0.010012507836564915
11, 0.010003975191443165
10, 0.010036354846976691
13, 0.010003244936734441
12, 0.00996501233977492
18, 0.010027485455169488
19, 0.009991498879733754
14, 0.009970808388066403
15, 0.010015999877633089
16, 0.01001071299144493
17, 0.010001999889645776
20, 0.009975498945970617
21, 0.010017530555997783
22, 0.009978613657012058
23, 0.009994567048401654
24, 0.009982608177110086
25, 0.010010678682779663
26, 0.009991823360929282
27, 0.010033840423094293
28, 0.009997260688229277
29, 0.010020109838904806
30, 0.010003092631405981
31, 0.009981358782904112
32, 0.009965549573722443
33, 0.009994569747972868
34, 0.009981879234464645
35, 0.009995171620585091
36, 0.010005217522498243
37, 0.010002678619171035
38, 0.010011797754460169
39, 0.009991915105230656
40, 0.009991249333729834
