1, 0.010620461325172489
5, 0.010145691924279006
3, 0.009366342724750372
4, 0.010299794561890029
6, 0.00973399343387123
2, 0.01021614927215158
7, 0.010205196736457754
8, 0.010410665545351085
9, 0.009973606006369522
10, 0.010133974415230382
11, 0.00995087309542239
12, 0.010985313721276908
13, 0.01074616146240903
14, 0.009898219111615538
0, 0.010375288953015012
15, 0.0094860451499179
16, 0.009636289039271342
17, 0.010498707006774993
18, 0.009974585579497965
19, 0.009837684997152818
20, 0.009186911884093617
21, 0.009623650616609733
22, 0.00967381901948994
23, 0.00999512936469837
24, 0.009977626638773366
25, 0.01067240098817141
26, 0.009718001403429485
27, 0.010171698757227631
28, 0.010673176244204554
29, 0.01039154706383363
30, 0.010371764659635305
31, 0.009229383609914077
32, 0.01043189467697174
33, 0.010598432415264685
34, 0.010543701243630018
35, 0.010618235735267795
36, 0.009909194876105991
37, 0.010471532300278981
38, 0.00976277714900254
39, 0.009953749696223379
