6, 0.00999490672214832
9, 0.010010906818135708
4, 0.01001316631736774
8, 0.009980930350194001
5, 0.010003088477942826
7, 0.010024393376037598
1, 0.009975767119310485
0, 0.009959736985821734
2, 0.010014317564598613
10, 0.010006968728330953
11, 0.010015650401547203
12, 0.009982064624408357
13, 0.010026116507618272
15, 0.009995015165157873
14, 0.009985478835393332
16, 0.00996534325859274
17, 0.010016160212093056
18, 0.010003823776781292
19, 0.010016960923245838
20, 0.009972303270725801
23, 0.01000078447210125
3, 0.009997891272931032
21, 0.010038642973170918
22, 0.009984625524276921
24, 0.009993512877621225
26, 0.009959257535683297
27, 0.010011033593518218
28, 0.009974132331372612
25, 0.009982323162708065
29, 0.009990749251278444
30, 0.009998734288856835
31, 0.01001717769636174
32, 0.010008953603056148
33, 0.010029760830848
34, 0.00998395272823343
35, 0.010027937140647047
36, 0.009968518779744579
37, 0.010005973757233564
38, 0.00998299065083169
39, 0.010016244683028102
43, 0.009951134670520745
44, 0.01002006703553265
42, 0.009990441385932974
40, 0.010036713552652272
45, 0.009999027049365937
41, 0.01001066230904584
46, 0.010008587822549896
48, 0.009996551703413912
47, 0.009984547548351966
49, 0.010012042448644223
