3, 1.2484521993413946
4, 1.208646704498382
9, 1.2131749754198726
7, 1.1439737397352823
8, 1.1623893093599542
0, 1.0866791152112814
6, 1.1871463686007553
5, 1.2209319852275755
1, 1.1522760584531508
2, 1.2324048426599208
10, 1.1627720924783354
11, 1.1704798888965962
12, 1.142576558057448
23, 1.1676978418164707
24, 1.1746974701938921
13, 1.1801863462650048
14, 1.1748312576325108
15, 1.1674764150847206
16, 1.1613232830698828
17, 1.1546656448645696
25, 1.174157381861924
18, 1.175497611599066
19, 1.1649100797155292
26, 1.175442763289097
20, 1.1684131687949733
27, 1.1746245698862794
21, 1.175976747299031
22, 1.16688550579287
28, 1.1646694136572948
29, 1.1681348654372126
30, 1.1686447906409083
31, 1.1743650627299542
32, 1.1717651410812486
33, 1.1675351016661935
34, 1.1678060857273314
35, 1.1703245998691705
36, 1.174661206812202
37, 1.1692512293380048
38, 1.1739314780527483
39, 1.1688716749448747
40, 1.1697781461256538
